40639;148.535
40650;148.359
40661;148.183
40671;148.007
40682;147.832
40693;147.568
40704;147.392
40715;147.216
40726;147.041
40737;146.865
40748;146.689
40759;146.513
40770;146.337
40781;146.074
40792;145.986
40802;145.81
40813;145.634
40824;145.458
40835;145.195
40846;145.107
40857;144.931
40864;144.843
40875;144.667
40892;144.404
40909;144.14
40925;143.964
40941;143.701
40958;143.525
40974;143.261
40990;142.998
41000;142.91
41017;142.646
41034;142.47
41051;142.207
41068;142.031
41085;141.767
41102;141.679
41119;141.503
41135;141.24
41146;141.24
41163;141.064
41178;140.888
41195;140.8
41212;140.625
41229;140.537
41245;140.361
41262;140.185
41279;140.097
41296;140.009
41313;139.921
41330;139.833
41347;139.746
41363;139.746
41380;139.658
41397;139.57
41414;139.482
41431;139.482
41448;139.394
41465;139.482
41477;139.394
41494;139.394
41505;139.394
41522;139.482
41539;139.482
41555;139.57
41572;139.57
41589;139.658
41606;139.746
41623;139.746
41640;139.833
41657;139.921
41674;140.009
41690;140.097
41707;140.185
41724;140.361
41741;140.449
41758;140.625
41775;140.8
41788;140.888
41805;140.976
41822;141.152
41839;141.328
41856;141.503
41873;141.679
41884;141.767
41900;141.943
41917;142.207
41934;142.382
41951;142.646
41968;142.822
41985;143.085
42000;143.261
42011;143.437
42022;143.525
42039;143.789
42056;144.052
42073;144.316
42090;144.58
42107;144.843
42124;145.019
42141;145.371
42157;145.634
42174;145.898
42191;146.162
42208;146.513
42225;146.777
42242;147.041
42253;147.304
42270;147.568
42287;147.832
42303;148.183
42320;148.447
42337;148.798
42354;149.062
42371;149.414
42388;149.765
42405;150.029
42422;150.38
42439;150.732
42455;150.996
42472;151.435
42489;151.699
42506;152.05
42523;152.402
42540;152.753
42557;153.105
42574;153.369
42591;153.72
42607;154.072
42624;154.423
42641;154.775
42658;155.039
42669;155.302
42686;155.654
42703;156.005
42720;156.269
42732;156.533
42749;156.884
42766;157.236
42777;157.412
42794;157.675
42810;158.027
42827;158.378
42844;158.73
42855;158.906
42872;159.257
42889;159.609
42906;159.873
42922;160.224
42939;160.576
42956;160.839
42973;161.103
42990;161.542
43007;161.806
43024;162.07
43041;162.333
43058;162.685
43075;162.949
43092;163.212
43108;163.564
43125;163.828
43142;164.091
43159;164.355
43176;164.531
43193;164.882
43210;165.058
43227;165.322
43243;165.585
43260;165.849
43277;166.113
43294;166.289
43311;166.64
43328;166.904
43345;167.08
43356;167.255
43373;167.519
43390;167.695
43406;167.871
43423;168.134
43440;168.398
43457;168.574
43474;168.75
43491;169.013
43507;169.189
43525;169.365
43541;169.541
43558;169.716
43575;169.98
43592;170.156
43609;170.244
43626;170.419
43643;170.595
43657;170.683
43675;170.859
43692;171.035
43708;171.21
43725;171.298
43742;171.474
43759;171.562
43776;171.738
43793;171.826
43810;172.001
43827;172.089
43844;172.265
43861;172.353
43877;172.529
43894;172.617
43911;172.705
43928;172.792
43945;172.88
43962;172.968
43979;173.056
43996;173.144
44013;173.232
44030;173.32
44047;173.408
44064;173.408
44081;173.496
44098;173.583
44115;173.583
44131;173.759
44148;173.671
44165;173.759
44182;173.847
44199;173.847
44216;173.847
44233;173.935
44250;173.935
44267;174.023
44279;174.023
44296;174.023
44313;174.023
44330;174.023
44347;174.023
44364;174.023
44380;174.023
44397;174.023
44414;174.023
44431;174.023
44448;173.935
44465;173.935
44482;173.935
44499;173.935
44516;173.847
44533;173.847
44550;173.847
44566;173.671
44583;173.671
44601;173.671
44618;173.583
44635;173.496
44652;173.408
44668;173.32
44685;173.32
44702;173.32
44719;173.232
44736;173.056
44753;173.056
44770;172.88
44787;172.792
44804;172.792
44821;172.617
44838;172.529
44848;172.441
44865;172.353
44876;172.265
44893;172.177
44905;172.089
44923;172.001
44933;171.914
44950;171.826
44967;171.65
44984;171.562
44995;171.474
45006;171.386
45023;171.21
45034;171.123
45045;171.035
45056;170.947
45073;170.771
45090;170.683
45106;170.507
45123;170.332
45134;170.244
45151;170.156
45168;169.892
45185;169.804
45202;169.541
45213;169.453
45228;169.277
45245;169.101
45261;169.013
45278;168.837
45295;168.574
45312;168.398
45329;168.134
45340;168.134
45357;167.871
45374;167.695
45385;167.607
45402;167.343
45418;167.08
45435;166.992
45446;166.816
45463;166.552
45474;166.376
45491;166.201
45508;166.025
45525;165.761
